run_id,filename,speaker,label,dataset,channel,duration_s,sample_rate,vad_status,speech_s,score,checkpoint,frozen_commit,notes
ood,music_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.001342,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=0, generated by ml/eval/probes.py"
ood,music_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000641,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=1, generated by ml/eval/probes.py"
ood,music_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.009786,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=2, generated by ml/eval/probes.py"
ood,music_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000311,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=3, generated by ml/eval/probes.py"
ood,music_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000274,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=4, generated by ml/eval/probes.py"
ood,pink_noise_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000480,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=0, generated by ml/eval/probes.py"
ood,pink_noise_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000867,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=1, generated by ml/eval/probes.py"
ood,pink_noise_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000564,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=2, generated by ml/eval/probes.py"
ood,pink_noise_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000764,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=3, generated by ml/eval/probes.py"
ood,pink_noise_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000928,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=4, generated by ml/eval/probes.py"
ood,silence_dither_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.900000,0.000235,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=0, generated by ml/eval/probes.py"
ood,silence_dither_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.760000,0.000310,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=1, generated by ml/eval/probes.py"
ood,silence_dither_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.860000,0.000224,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=2, generated by ml/eval/probes.py"
ood,silence_dither_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.900000,0.000258,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=3, generated by ml/eval/probes.py"
ood,silence_dither_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.940000,0.000172,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=4, generated by ml/eval/probes.py"
ood,white_noise_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000233,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=0, generated by ml/eval/probes.py"
ood,white_noise_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000253,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=1, generated by ml/eval/probes.py"
ood,white_noise_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000138,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=2, generated by ml/eval/probes.py"
ood,white_noise_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000202,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=3, generated by ml/eval/probes.py"
ood,white_noise_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000181,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=4, generated by ml/eval/probes.py"
ood_novad,genuine_studio_0,n/a,genuine,asvspoof,studio,4.037500,16000,PASS,0.700000,0.000079,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_studio, 5 segments of LA_E_4770353, 13.01 s, segment overlap 0.44; activity gate bypassed"
ood_novad,genuine_studio_1,n/a,genuine,asvspoof,studio,4.037500,16000,PASS,4.020000,0.015627,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_studio, 5 segments of LA_E_4770353, 13.01 s, segment overlap 0.44; activity gate bypassed"
ood_novad,genuine_studio_2,n/a,genuine,asvspoof,studio,4.037500,16000,PASS,4.020000,0.003310,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_studio, 5 segments of LA_E_4770353, 13.01 s, segment overlap 0.44; activity gate bypassed"
ood_novad,genuine_studio_3,n/a,genuine,asvspoof,studio,4.037500,16000,PASS,4.020000,0.000200,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_studio, 5 segments of LA_E_4770353, 13.01 s, segment overlap 0.44; activity gate bypassed"
ood_novad,genuine_studio_4,n/a,genuine,asvspoof,studio,4.037500,16000,PASS,4.020000,0.000459,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_studio, 5 segments of LA_E_4770353, 13.01 s, segment overlap 0.44; activity gate bypassed"
ood_novad,genuine_phone_0,speaker_b,genuine,internal,phone,4.037500,16000,PASS,1.700000,0.004893,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_phone, 5 segments of Goutham.mp4, 88.66 s, segment overlap 0.00; activity gate bypassed"
ood_novad,genuine_phone_1,speaker_b,genuine,internal,phone,4.037500,16000,PASS,3.060000,0.990351,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_phone, 5 segments of Goutham.mp4, 88.66 s, segment overlap 0.00; activity gate bypassed"
ood_novad,genuine_phone_2,speaker_b,genuine,internal,phone,4.037500,16000,PASS,3.140000,0.003666,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_phone, 5 segments of Goutham.mp4, 88.66 s, segment overlap 0.00; activity gate bypassed"
ood_novad,genuine_phone_3,speaker_b,genuine,internal,phone,4.037500,16000,PASS,1.900000,0.000531,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_phone, 5 segments of Goutham.mp4, 88.66 s, segment overlap 0.00; activity gate bypassed"
ood_novad,genuine_phone_4,speaker_b,genuine,internal,phone,4.037500,16000,PASS,2.680000,0.998613,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"genuine_phone, 5 segments of Goutham.mp4, 88.66 s, segment overlap 0.00; activity gate bypassed"
ood_novad,music_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.001342,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=0, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,music_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000641,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=1, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,music_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.009786,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=2, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,music_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000311,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=3, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,music_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000274,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"music, seed=4, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,pink_noise_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000480,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=0, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,pink_noise_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000867,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=1, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,pink_noise_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000564,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=2, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,pink_noise_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000764,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=3, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,pink_noise_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000928,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"pink_noise, seed=4, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,silence_dither_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.900000,0.000235,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=0, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,silence_dither_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.760000,0.000310,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=1, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,silence_dither_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.860000,0.000224,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=2, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,silence_dither_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.900000,0.000258,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=3, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,silence_dither_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,1.940000,0.000172,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"silence_dither, seed=4, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,white_noise_0,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000233,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=0, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,white_noise_1,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000253,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=1, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,white_noise_2,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000138,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=2, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,white_noise_3,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000202,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=3, generated by ml/eval/probes.py; activity gate bypassed"
ood_novad,white_noise_4,n/a,non_speech,synthetic_probe,n/a,4.037500,16000,PASS,4.020000,0.000181,Best_LA_model_for_DF.pth,370ddbceab4344cf0e21a968520e714aee2de2d6,"white_noise, seed=4, generated by ml/eval/probes.py; activity gate bypassed"
